Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-02-23,45.106,45.35,44.861,44.925,1530600,0.0,0.0
2017-02-24,44.825,44.943,44.246,44.843,2064100,0.0,0.0
2017-02-27,44.707,45.133,44.653,44.87,2313400,0.0,0.0
2017-02-28,44.897,45.332,44.897,45.124,2355200,0.0,0.0
2017-03-01,45.088,45.64,44.925,45.477,2489000,0.0,0.0
2017-03-02,45.269,45.576,45.269,45.441,1927800,0.0,0.0
2017-03-03,45.323,45.359,44.979,45.133,1265600,0.0,0.0
2017-03-06,44.843,45.241,44.798,44.97,1897100,0.0,0.0
2017-03-07,44.943,45.115,44.798,44.861,1758400,0.0,0.0
2017-03-08,44.707,45.033,44.662,44.825,1158300,0.0,0.0
2017-03-09,45.006,45.178,44.734,44.934,1412700,0.0,0.0
2017-03-10,45.142,45.35,44.997,45.296,1056500,0.0,0.0
2017-03-13,45.241,45.377,45.106,45.133,1646000,0.0,0.0
2017-03-14,45.115,45.16,44.807,45.042,1366700,0.0,0.0
2017-03-15,45.042,45.567,45.042,45.432,1159300,0.0,0.0
2017-03-16,45.395,45.441,45.187,45.368,1006700,0.0,0.0
2017-03-17,45.423,45.712,45.232,45.359,3435700,0.0,0.0
2017-03-20,45.359,45.622,45.332,45.441,1095600,0.0,0.0
2017-03-21,45.477,45.839,45.35,45.576,1463300,0.0,0.0
2017-03-22,45.785,45.83,45.486,45.522,1735900,0.0,0.0
2017-03-23,45.432,45.93,45.432,45.576,1688000,0.0,0.0
2017-03-24,45.595,45.712,45.278,45.468,1335600,0.0,0.0
2017-03-27,45.413,45.866,45.305,45.522,1442100,0.0,0.0
2017-03-28,45.45,45.739,45.305,45.504,1199200,0.0,0.0
2017-03-29,45.441,45.558,45.269,45.305,1647200,0.0,0.0
2017-03-30,45.278,45.468,45.205,45.296,848100,0.0,0.0
2017-03-31,45.296,45.468,45.088,45.151,1356700,0.0,0.0
2017-04-03,45.178,45.477,45.06,45.169,1234200,0.0,0.0
2017-04-04,45.214,45.314,44.789,45.042,1656000,0.0,0.0
2017-04-05,45.042,45.26,44.807,44.879,2178800,0.0,0.0
2017-04-06,44.879,45.142,44.825,45.051,1649500,0.0,0.0
2017-04-07,44.979,45.178,44.798,44.861,1529700,0.0,0.0
2017-04-10,44.87,45.305,44.734,45.16,907400,0.0,0.0
2017-04-11,45.106,45.359,45.042,45.278,845400,0.0,0.0
2017-04-12,45.151,45.404,45.097,45.287,1789500,0.0,0.0
2017-04-13,45.133,45.278,44.943,45.088,1091000,0.0,0.0
2017-04-17,45.196,45.576,45.133,45.576,1069400,0.0,0.0
2017-04-18,45.558,46.111,45.558,45.902,1286800,0.0,0.0
2017-04-19,45.939,45.984,45.721,45.857,1117400,0.0,0.0
2017-04-20,45.821,45.911,45.477,45.513,1636600,0.0,0.0
2017-04-21,45.441,45.767,45.395,45.495,1335900,0.0,0.0
2017-04-24,45.622,45.785,45.314,45.622,2053400,0.0,0.0
2017-04-25,45.83,45.857,45.531,45.54,1606300,0.0,0.0
2017-04-26,45.45,45.486,45.051,45.079,1571700,0.0,0.0
2017-04-27,45.115,45.305,44.916,45.069,1546500,0.0,0.0
2017-04-28,44.934,44.952,44.671,44.843,1889900,0.0,0.0
2017-05-01,44.943,45.06,44.653,44.653,1117800,0.0,0.0
2017-05-02,44.698,44.852,44.155,44.209,1391000,0.0,0.0
2017-05-03,44.255,44.255,43.838,44.137,1708600,0.0,0.0
2017-05-04,45.368,46.418,45.296,46.038,3420700,0.0,0.0
2017-05-05,46.038,46.192,45.721,45.975,1799700,0.0,0.0
2017-05-08,45.993,46.029,45.631,45.83,1467700,0.0,0.0
2017-05-09,45.875,45.902,45.35,45.531,1042800,0.0,0.0
2017-05-10,45.513,46.093,45.513,46.056,1342900,0.0,0.0
2017-05-11,45.939,46.038,45.712,45.875,1313400,0.0,0.0
2017-05-12,45.793,45.957,45.475,45.621,1210500,0.19,0.0
2017-05-15,45.484,45.766,45.484,45.666,1170600,0.0,0.0
2017-05-16,45.212,45.503,44.912,44.966,1411900,0.0,0.0
2017-05-17,44.966,45.521,44.767,45.175,1603700,0.0,0.0
2017-05-18,45.13,45.348,44.794,45.148,1283300,0.0,0.0
2017-05-19,45.148,45.375,44.903,45.203,3991500,0.0,0.0
2017-05-22,45.148,45.494,45.075,45.457,1168200,0.0,0.0
2017-05-23,45.512,46.002,45.33,45.721,1434600,0.0,0.0
2017-05-24,45.875,46.211,45.821,46.102,1046900,0.0,0.0
2017-05-25,46.211,46.739,46.139,46.53,1152500,0.0,0.0
2017-05-26,46.53,46.611,46.321,46.439,770400,0.0,0.0
2017-05-30,46.475,46.893,46.402,46.829,1583200,0.0,0.0
2017-05-31,46.929,47.238,46.802,46.948,3269400,0.0,0.0
2017-06-01,47.075,47.484,46.739,47.484,1560600,0.0,0.0
2017-06-02,47.502,47.784,47.211,47.775,1924700,0.0,0.0
2017-06-05,47.647,47.929,47.438,47.82,1340200,0.0,0.0
2017-06-06,47.793,48.274,47.556,48.002,1724200,0.0,0.0
2017-06-07,47.902,48.502,47.738,48.402,1403200,0.0,0.0
2017-06-08,48.402,48.42,47.729,48.002,1374900,0.0,0.0
2017-06-09,47.947,48.202,47.793,48.165,1234000,0.0,0.0
2017-06-12,48.084,48.52,47.92,48.074,1400000,0.0,0.0
2017-06-13,47.965,48.084,47.711,47.984,849800,0.0,0.0
2017-06-14,48.193,48.438,48.111,48.329,1467100,0.0,0.0
2017-06-15,48.147,48.856,48.111,48.665,1211900,0.0,0.0
2017-06-16,48.511,48.756,47.902,48.347,3879800,0.0,0.0
2017-06-19,48.411,48.883,48.093,48.847,1056200,0.0,0.0
2017-06-20,48.929,49.238,48.629,48.647,1454700,0.0,0.0
2017-06-21,48.665,48.811,48.165,48.184,1257200,0.0,0.0
2017-06-22,48.156,48.229,47.929,48.02,1642900,0.0,0.0
2017-06-23,48.065,48.429,48.065,48.202,1339900,0.0,0.0
2017-06-26,48.347,48.383,48.147,48.247,821700,0.0,0.0
2017-06-27,48.147,48.393,47.875,47.875,1300600,0.0,0.0
2017-06-28,48.129,48.229,47.765,47.784,1076500,0.0,0.0
2017-06-29,47.638,47.675,46.911,47.084,1141100,0.0,0.0
2017-06-30,47.075,47.329,47.075,47.148,1229100,0.0,0.0
2017-07-03,47.211,47.493,47.12,47.275,398000,0.0,0.0
2017-07-05,47.32,47.402,46.993,47.057,1478700,0.0,0.0
2017-07-06,47.057,47.311,46.839,47.211,1272100,0.0,0.0
2017-07-07,47.411,47.747,47.229,47.257,1163200,0.0,0.0
2017-07-10,47.302,47.711,47.293,47.538,1233100,0.0,0.0
2017-07-11,47.547,47.62,47.257,47.42,1345700,0.0,0.0
2017-07-12,47.538,47.711,47.111,47.166,1786700,0.0,0.0
2017-07-13,47.175,47.302,46.938,47.257,864800,0.0,0.0
2017-07-14,47.447,47.847,47.42,47.82,1066300,0.0,0.0
2017-07-17,47.729,48.474,47.329,48.465,2017800,0.0,0.0
2017-07-18,48.493,48.811,48.365,48.738,1227600,0.0,0.0
2017-07-19,48.792,48.792,48.084,48.12,1189900,0.0,0.0
2017-07-20,48.184,48.483,48.093,48.156,1620000,0.0,0.0
2017-07-21,47.875,48.42,47.747,48.402,1312000,0.0,0.0
2017-07-24,48.347,48.347,47.847,47.984,1389000,0.0,0.0
2017-07-25,48.174,48.465,47.975,48.465,895300,0.0,0.0
2017-07-26,48.611,48.856,48.456,48.774,933600,0.0,0.0
2017-07-27,48.747,49.074,48.583,48.892,1285600,0.0,0.0
2017-07-28,48.892,48.892,48.211,48.438,1050900,0.0,0.0
2017-07-31,48.511,48.692,48.429,48.483,1039200,0.0,0.0
2017-08-01,48.565,48.574,48.084,48.174,1233100,0.0,0.0
2017-08-02,48.065,48.065,47.456,47.92,2008000,0.0,0.0
2017-08-03,46.321,47.32,46.166,47.048,2580500,0.0,0.0
2017-08-04,46.984,46.984,45.703,45.793,2350100,0.0,0.0
2017-08-07,45.793,45.939,45.584,45.703,2642700,0.0,0.0
2017-08-08,45.675,45.675,45.13,45.166,1745000,0.0,0.0
2017-08-09,45.085,45.457,45.085,45.366,1378900,0.0,0.0
2017-08-10,45.148,45.366,45.021,45.057,1828900,0.0,0.0
2017-08-11,45.112,45.586,45.085,45.267,1276400,0.19,0.0
2017-08-14,45.349,45.641,45.295,45.596,1438100,0.0,0.0
2017-08-15,45.559,45.723,45.386,45.404,1094400,0.0,0.0
2017-08-16,45.422,45.988,45.422,45.86,1141300,0.0,0.0
2017-08-17,45.833,46.033,45.468,45.477,881100,0.0,0.0
2017-08-18,45.44,45.723,45.386,45.659,1130300,0.0,0.0
2017-08-21,45.751,46.143,45.513,45.979,1355700,0.0,0.0
2017-08-22,46.033,46.225,45.869,45.951,922700,0.0,0.0
2017-08-23,45.842,45.951,45.532,45.659,761900,0.0,0.0
2017-08-24,45.614,45.86,45.176,45.249,962800,0.0,0.0
2017-08-25,45.413,45.669,45.377,45.377,865900,0.0,0.0
2017-08-28,45.413,45.541,45.149,45.377,1239200,0.0,0.0
2017-08-29,45.367,45.523,45.112,45.176,869500,0.0,0.0
2017-08-30,45.057,45.377,44.911,45.249,955600,0.0,0.0
2017-08-31,45.276,45.805,45.222,45.769,1338400,0.0,0.0
2017-09-01,45.824,46.033,45.687,45.805,1178400,0.0,0.0
2017-09-05,45.559,46.024,45.559,45.97,1647400,0.0,0.0
2017-09-06,46.006,46.015,45.121,45.45,1049400,0.0,0.0
2017-09-07,45.523,45.623,44.993,45.139,1071900,0.0,0.0
2017-09-08,44.993,44.993,44.455,44.811,1183700,0.0,0.0
2017-09-11,44.875,45.395,44.775,45.267,1495800,0.0,0.0
2017-09-12,45.358,45.55,45.066,45.094,1337500,0.0,0.0
2017-09-13,45.076,45.149,44.802,44.957,1193400,0.0,0.0
2017-09-14,44.884,45.313,44.829,45.304,1225700,0.0,0.0
2017-09-15,45.212,46.043,45.212,46.006,2644100,0.0,0.0
2017-09-18,46.006,46.189,45.805,46.17,2019200,0.0,0.0
2017-09-19,46.243,46.517,46.024,46.134,1211600,0.0,0.0
2017-09-20,46.106,46.189,45.231,45.331,1482500,0.0,0.0
2017-09-21,45.231,45.313,44.163,44.236,1445800,0.0,0.0
2017-09-22,44.2,44.574,44.036,44.346,1310100,0.0,0.0
2017-09-25,44.437,44.556,44.163,44.218,1112300,0.0,0.0
2017-09-26,44.245,44.592,44.081,44.464,955400,0.0,0.0
2017-09-27,44.382,44.464,43.497,43.826,1162300,0.0,0.0
2017-09-28,43.762,44.054,43.625,43.899,1553400,0.0,0.0
2017-09-29,43.981,44.245,43.899,44.2,1184800,0.0,0.0
2017-10-02,44.209,44.364,43.689,43.725,957900,0.0,0.0
2017-10-03,43.725,43.844,43.169,43.205,1383600,0.0,0.0
2017-10-04,43.178,43.488,43.096,43.461,3754100,0.0,0.0
2017-10-05,43.78,44.017,43.543,43.725,1926300,0.0,0.0
2017-10-06,43.643,43.817,43.224,43.288,1290000,0.0,0.0
2017-10-09,43.288,43.37,42.749,42.895,1799200,0.0,0.0
2017-10-10,42.895,43.242,42.348,43.224,1675400,0.0,0.0
2017-10-11,43.315,43.908,43.078,43.242,1190700,0.0,0.0
2017-10-12,43.187,43.543,43.151,43.534,1159500,0.0,0.0
2017-10-13,43.543,44.026,43.443,43.753,1220600,0.0,0.0
2017-10-16,43.735,43.744,43.452,43.662,1231200,0.0,0.0
2017-10-17,43.479,43.561,43.224,43.516,1119200,0.0,0.0
2017-10-18,43.534,43.68,43.123,43.251,1401200,0.0,0.0
2017-10-19,43.078,43.132,42.795,43.132,1273000,0.0,0.0
2017-10-20,43.069,43.078,41.764,42.129,2418000,0.0,0.0
2017-10-23,42.165,42.375,41.956,42.138,1737100,0.0,0.0
2017-10-24,42.147,42.311,41.673,41.709,1546600,0.0,0.0
2017-10-25,41.682,41.965,40.979,41.746,1530900,0.0,0.0
2017-10-26,41.791,42.092,41.664,41.746,1453500,0.0,0.0
2017-10-27,41.381,41.563,41.135,41.344,1712000,0.0,0.0
2017-10-30,41.253,41.281,40.824,40.879,2194700,0.0,0.0
2017-10-31,40.879,41.445,40.815,41.208,3555300,0.0,0.0
2017-11-01,41.408,42.403,41.308,42.129,4003700,0.0,0.0
2017-11-02,42.029,42.056,40.14,41.445,5230900,0.0,0.0
2017-11-03,41.445,41.509,39.684,40.067,2914300,0.0,0.0
2017-11-06,39.985,40.031,39.419,39.52,2897600,0.0,0.0
2017-11-07,39.638,40.031,39.611,39.921,3160600,0.0,0.0
2017-11-08,40.14,40.815,40.14,40.551,2412100,0.0,0.0
2017-11-09,40.487,40.87,40.131,40.14,2566300,0.0,0.0
2017-11-10,40.14,41.025,40.104,40.824,3618800,0.0,0.0
2017-11-13,40.861,41.563,40.824,41.545,2189700,0.0,0.0
2017-11-14,41.453,42.104,41.453,41.902,3565400,0.19,0.0
2017-11-15,41.811,41.875,40.656,40.684,1850100,0.0,0.0
2017-11-16,40.858,41.518,40.748,41.353,2138100,0.0,0.0
2017-11-17,41.105,41.417,40.711,40.995,1871300,0.0,0.0
2017-11-20,41.023,41.179,40.684,40.931,1486100,0.0,0.0
2017-11-21,40.995,41.398,40.895,41.041,1257300,0.0,0.0
2017-11-22,41.261,41.408,40.803,41.005,1523000,0.0,0.0
2017-11-24,41.16,41.16,40.858,41.06,900600,0.0,0.0
2017-11-27,40.986,41.463,40.968,41.316,1490900,0.0,0.0
2017-11-28,41.463,41.857,41.389,41.82,2519300,0.0,0.0
2017-11-29,42.974,43.167,42.443,42.864,3081500,0.0,0.0
2017-11-30,43.276,44.064,42.947,43.139,3530900,0.0,0.0
2017-12-01,43.029,43.13,42.086,42.91,3149200,0.0,0.0
2017-12-04,43.286,44.339,43.112,44.293,2666200,0.0,0.0
2017-12-05,44.202,44.486,43.973,44.229,2832800,0.0,0.0
2017-12-06,44.293,44.431,43.606,43.78,1869700,0.0,0.0
2017-12-07,43.725,44.092,43.515,44.092,2115400,0.0,0.0
2017-12-08,44.165,44.477,43.817,44.339,1506000,0.0,0.0
2017-12-11,44.238,44.339,43.863,43.936,1447300,0.0,0.0
2017-12-12,44.174,44.678,43.753,44.33,1957100,0.0,0.0
2017-12-13,44.357,44.431,43.872,44.092,1787100,0.0,0.0
2017-12-14,44.138,44.577,43.973,44.394,1375700,0.0,0.0
2017-12-15,44.669,45.338,43.927,44.944,3294900,0.0,0.0
2017-12-18,44.651,45.658,44.632,45.127,1972600,0.0,0.0
2017-12-19,45.384,45.897,45.045,45.09,1588700,0.0,0.0
2017-12-20,45.127,45.493,44.898,45.329,1621000,0.0,0.0
2017-12-21,45.374,45.622,45.209,45.347,1918900,0.0,0.0
2017-12-22,45.503,45.851,45.319,45.851,1446200,0.0,0.0
2017-12-26,45.887,46.08,45.686,45.951,923100,0.0,0.0
2017-12-27,46.071,46.071,45.732,45.86,676100,0.0,0.0
2017-12-28,46.025,46.071,45.658,45.97,951100,0.0,0.0
2017-12-29,46.107,46.345,45.961,45.961,902600,0.0,0.0
2018-01-02,45.869,45.979,45.264,45.283,4942300,0.0,0.0
2018-01-03,45.347,45.429,44.761,44.99,1650000,0.0,0.0
2018-01-04,45.127,45.823,45.1,45.75,1495700,0.0,0.0
2018-01-05,45.878,46.08,45.622,45.869,1478400,0.0,0.0
2018-01-08,45.851,46.501,45.851,46.208,1351800,0.0,0.0
2018-01-09,46.226,46.382,46.126,46.162,1414100,0.0,0.0
2018-01-10,45.887,45.979,44.935,45.613,1453800,0.0,0.0
2018-01-11,45.548,45.713,45.118,45.228,1666400,0.0,0.0
2018-01-12,45.338,45.384,44.861,44.907,1395500,0.0,0.0
2018-01-16,45.301,45.732,45.081,45.118,2435900,0.0,0.0
2018-01-17,45.393,45.906,45.329,45.667,2057700,0.0,0.0
2018-01-18,45.64,45.842,45.246,45.319,1444100,0.0,0.0
2018-01-19,45.503,45.915,45.503,45.722,1713800,0.0,0.0
2018-01-22,45.594,45.906,45.521,45.906,1892200,0.0,0.0
2018-01-23,45.741,45.777,45.411,45.677,1685100,0.0,0.0
2018-01-24,45.713,45.823,44.898,44.99,2650200,0.0,0.0
2018-01-25,45.072,45.411,44.898,45.2,2100800,0.0,0.0
2018-01-26,44.953,45.008,44.596,44.99,2211200,0.0,0.0
2018-01-29,44.916,45.237,44.816,44.825,1726000,0.0,0.0
2018-01-30,44.779,45.301,44.596,44.98,1774900,0.0,0.0
2018-01-31,44.916,45.246,44.559,44.751,2764000,0.0,0.0
2018-02-01,44.806,44.916,44.367,44.422,2365700,0.0,0.0
2018-02-02,44.101,44.101,42.26,42.443,5484500,0.0,0.0
2018-02-05,42.709,44.696,42.709,43.441,4838800,0.0,0.0
2018-02-06,42.974,44.861,42.818,43.854,5139900,0.0,0.0
2018-02-07,44.321,44.742,43.377,43.396,4354600,0.0,0.0
2018-02-08,43.478,43.982,43.102,43.405,2372800,0.0,0.0
2018-02-09,43.854,44.742,43.478,44.486,3865000,0.0,0.0
2018-02-12,44.596,45.154,44.119,44.55,2083900,0.0,0.0
2018-02-13,44.431,44.779,44.376,44.559,1604000,0.0,0.0
2018-02-14,44.576,45.146,44.438,44.98,1352300,0.218,0.0
2018-02-15,45.1,45.753,44.557,45.744,1636500,0.0,0.0
2018-02-16,45.615,46.011,45.514,45.809,3294700,0.0,0.0
2018-02-20,45.477,45.671,44.474,44.52,2135800,0.0,0.0
2018-02-21,44.484,44.898,44.115,44.115,1846900,0.0,0.0
2018-02-22,44.208,44.704,44.161,44.327,1566100,0.0,0.0
2018-02-23,44.447,45.257,44.171,45.201,1962700,0.0,0.0
2018-02-26,45.431,46.25,45.257,46.002,2189100,0.0,0.0
2018-02-27,45.91,46.499,45.514,45.523,2907300,0.0,0.0
2018-02-28,45.772,45.799,45.266,45.266,2481700,0.0,0.0
2018-03-01,45.183,45.763,44.778,45.174,2555700,0.0,0.0
2018-03-02,45.073,46.057,45.073,46.039,1844900,0.0,0.0
2018-03-05,46.002,46.609,45.947,46.398,2104800,0.0,0.0
2018-03-06,46.388,46.757,45.956,46.72,1624600,0.0,0.0
2018-03-07,46.517,46.554,45.882,45.974,2043400,0.0,0.0
2018-03-08,45.984,46.931,45.901,46.913,1396400,0.0,0.0
2018-03-09,46.931,47.005,46.306,46.554,1394500,0.0,0.0
2018-03-12,46.609,46.784,46.434,46.526,1355800,0.0,0.0
2018-03-13,46.407,46.729,46.269,46.692,1439200,0.0,0.0
2018-03-14,46.554,46.839,45.836,45.864,1843000,0.0,0.0
2018-03-15,45.919,46.278,45.413,45.588,1378100,0.0,0.0
2018-03-16,45.772,46.076,45.615,46.02,3123600,0.0,0.0
2018-03-19,46.131,46.692,45.974,46.186,1965200,0.0,0.0
2018-03-20,46.241,46.508,45.56,45.717,1338600,0.0,0.0
2018-03-21,45.652,45.652,45.008,45.082,1541400,0.0,0.0
2018-03-22,45.091,45.404,44.502,44.52,1578400,0.0,0.0
2018-03-23,44.631,44.778,43.49,43.527,2373200,0.0,0.0
2018-03-26,43.766,43.968,43.186,43.591,1993200,0.0,0.0
2018-03-27,43.591,44.695,43.517,44.318,1851000,0.0,0.0
2018-03-28,44.465,45.91,44.465,45.312,2647000,0.0,0.0
2018-03-29,45.579,46.517,45.514,46.342,1858600,0.0,0.0
2018-04-02,46.306,46.306,44.668,45.026,1936000,0.0,0.0
2018-04-03,45.155,45.91,45.036,45.689,2238400,0.0,0.0
2018-04-04,45.588,46.757,45.395,46.444,2024300,0.0,0.0
2018-04-05,46.49,46.747,45.579,45.882,1985800,0.0,0.0
2018-04-06,45.652,46.379,45.22,45.551,1243500,0.0,0.0
2018-04-09,45.671,45.873,45.321,45.523,1483900,0.0,0.0
2018-04-10,45.698,45.956,45.533,45.717,1413100,0.0,0.0
2018-04-11,45.514,45.698,45.183,45.441,1152300,0.0,0.0
2018-04-12,45.735,45.772,44.769,44.907,1216600,0.0,0.0
2018-04-13,44.907,45.183,44.723,45.045,763000,0.0,0.0
2018-04-16,45.588,46.333,45.229,46.103,1028600,0.0,0.0
2018-04-17,46.379,46.425,45.892,46.306,1078700,0.0,0.0
2018-04-18,46.278,46.453,46.103,46.26,1330600,0.0,0.0
2018-04-19,45.468,45.487,44.189,44.833,3181100,0.0,0.0
2018-04-20,44.336,44.53,42.137,42.183,4577100,0.0,0.0
2018-04-23,42.165,42.385,41.576,41.787,3275900,0.0,0.0
2018-04-24,41.824,42.063,41.29,41.833,2639400,0.0,0.0
2018-04-25,41.76,42.8,41.751,42.229,1688100,0.0,0.0
2018-04-26,42.22,42.579,41.944,42.459,1910200,0.0,0.0
2018-04-27,42.413,43.112,42.385,43.048,1409500,0.0,0.0
2018-04-30,43.25,43.25,42.321,42.514,1811600,0.0,0.0
2018-05-01,42.514,42.616,41.87,42.606,2199500,0.0,0.0
2018-05-02,42.533,42.754,42.1,42.211,5796200,0.0,0.0
2018-05-03,42.56,44.042,42.119,43.757,6721300,0.0,0.0
2018-05-04,43.72,43.72,43.223,43.573,2461000,0.0,0.0
2018-05-07,43.729,43.904,43.214,43.729,2701800,0.0,0.0
2018-05-08,43.867,44.06,43.646,43.922,5634900,0.0,0.0
2018-05-09,43.876,44.042,43.573,43.941,1918800,0.0,0.0
2018-05-10,44.161,44.355,43.839,43.959,1713300,0.0,0.0
2018-05-11,43.987,44.189,43.536,43.674,2101300,0.0,0.0
2018-05-14,43.727,43.912,43.302,43.487,1785000,0.218,0.0
2018-05-15,43.2,43.247,42.526,43.006,4021800,0.0,0.0
2018-05-16,42.988,43.191,42.757,43.09,2464800,0.0,0.0
2018-05-17,43.163,43.219,42.877,43.163,2864600,0.0,0.0
2018-05-18,43.025,43.043,42.11,42.637,5852000,0.0,0.0
2018-05-21,42.784,42.988,42.452,42.905,1928000,0.0,0.0
2018-05-22,43.099,43.395,42.914,42.96,1913100,0.0,0.0
2018-05-23,42.979,43.57,42.664,43.533,2368300,0.0,0.0
2018-05-24,43.542,43.783,43.108,43.2,1252000,0.0,0.0
2018-05-25,43.219,43.986,43.219,43.838,2055000,0.0,0.0
2018-05-29,43.718,44.402,43.607,44.014,2999700,0.0,0.0
2018-05-30,44.088,44.689,43.506,44.495,2003000,0.0,0.0
2018-05-31,44.384,44.384,43.006,43.404,4138900,0.0,0.0
2018-06-01,43.542,43.903,43.302,43.746,1942100,0.0,0.0
2018-06-04,43.875,44.005,43.395,43.459,1585600,0.0,0.0
2018-06-05,43.579,43.644,43.108,43.228,2375000,0.0,0.0
2018-06-06,43.173,43.293,42.821,43.21,1622500,0.0,0.0
2018-06-07,43.173,43.949,42.905,43.82,1827400,0.0,0.0
2018-06-08,43.792,44.689,43.792,44.55,1562700,0.0,0.0
2018-06-11,44.522,45.576,44.448,45.16,3003700,0.0,0.0
2018-06-12,45.549,45.992,44.8,45.937,3589000,0.0,0.0
2018-06-13,45.854,46.057,45.604,45.881,2806400,0.0,0.0
2018-06-14,45.918,46.122,45.502,46.039,2256500,0.0,0.0
2018-06-15,45.974,46.547,45.881,46.464,2944700,0.0,0.0
2018-06-18,46.344,46.547,46.103,46.482,2518600,0.0,0.0
2018-06-19,46.445,47.795,46.445,47.555,3495500,0.0,0.0
2018-06-20,47.342,47.471,46.649,46.917,1662900,0.0,0.0
2018-06-21,46.917,47.055,46.621,46.861,1075100,0.0,0.0
2018-06-22,46.843,47.296,46.787,46.806,1845300,0.0,0.0
2018-06-25,46.713,47.832,46.658,47.675,2347600,0.0,0.0
2018-06-26,47.656,48.017,47.231,47.786,1703800,0.0,0.0
2018-06-27,47.878,48.47,47.582,48.331,2383700,0.0,0.0
2018-06-28,48.368,49.2,48.257,49.154,3698100,0.0,0.0
2018-06-29,49.145,49.57,48.784,49.145,2256100,0.0,0.0
2018-07-02,48.997,49.191,48.72,48.941,1516300,0.0,0.0
2018-07-03,49.283,49.459,48.812,49.256,916100,0.0,0.0
2018-07-05,49.394,50.245,49.348,50.208,2722400,0.0,0.0
2018-07-06,50.31,50.615,50.115,50.531,1943600,0.0,0.0
2018-07-09,50.254,50.458,49.367,49.413,2128400,0.0,0.0
2018-07-10,49.413,50.43,49.145,50.356,2115300,0.0,0.0
2018-07-11,50.652,50.772,50.226,50.531,2501300,0.0,0.0
2018-07-12,50.531,50.892,50.31,50.781,2116300,0.0,0.0
2018-07-13,50.846,51.715,50.763,51.669,1942300,0.0,0.0
2018-07-16,51.696,51.696,50.624,50.726,2418400,0.0,0.0
2018-07-17,50.726,50.957,50.541,50.633,1704600,0.0,0.0
2018-07-18,50.421,50.615,49.478,49.727,2308200,0.0,0.0
2018-07-19,49.727,50.402,49.136,50.051,1614500,0.0,0.0
2018-07-20,49.968,50.874,49.921,50.827,2448300,0.0,0.0
2018-07-23,50.874,51.021,50.356,50.633,1075400,0.0,0.0
2018-07-24,50.356,50.818,50.032,50.541,1259700,0.0,0.0
2018-07-25,50.559,50.855,50.005,50.8,1854800,0.0,0.0
2018-07-26,50.92,51.317,50.624,51.132,1240000,0.0,0.0
2018-07-27,50.975,51.364,50.781,51.179,1379200,0.0,0.0
2018-07-30,50.975,51.465,50.716,51.114,1467000,0.0,0.0
2018-07-31,51.114,52.001,50.8,51.678,2316600,0.0,0.0
2018-08-01,51.604,51.604,50.411,50.984,2581800,0.0,0.0
2018-08-02,51.428,53.222,51.086,52.501,3159500,0.0,0.0
