Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-05,82.292,82.939,81.984,82.138,2622900,0.0,0.0
2017-04-06,82.161,82.292,81.961,82.084,2824600,0.0,0.0
2017-04-07,81.807,82.031,80.73,80.792,3212200,0.0,0.0
2017-04-10,81.146,82.246,81.084,81.892,3687700,0.0,0.0
2017-04-11,81.684,81.692,80.976,81.376,3029400,0.0,0.0
2017-04-12,80.845,81.061,80.168,80.207,3036000,0.0,0.0
2017-04-13,80.168,80.461,79.799,79.83,2840900,0.0,0.0
2017-04-17,80.076,80.699,79.968,80.699,1723800,0.0,0.0
2017-04-18,80.43,80.599,79.691,80.107,3042300,0.0,0.0
2017-04-19,80.476,80.869,80.284,80.384,2047100,0.0,0.0
2017-04-20,80.607,81.369,80.468,81.207,2424700,0.0,0.0
2017-04-21,81.346,81.669,81.146,81.392,3040600,0.0,0.0
2017-04-24,82.146,82.515,81.784,82.315,2441500,0.0,0.0
2017-04-25,82.408,82.969,82.4,82.615,2626100,0.0,0.0
2017-04-26,82.515,83.562,82.308,82.815,4565600,0.0,0.0
2017-04-27,82.954,84.093,81.246,83.747,4672800,0.0,0.0
2017-04-28,83.877,84.108,82.4,82.692,3112000,0.0,0.0
2017-05-01,82.662,82.662,81.961,81.984,1976600,0.0,0.0
2017-05-02,82.038,82.431,82.0,82.277,1908800,0.0,0.0
2017-05-03,82.254,82.7,82.023,82.608,1909000,0.0,0.0
2017-05-04,82.654,82.977,82.031,82.377,1744300,0.0,0.0
2017-05-05,82.585,82.769,82.354,82.669,2221500,0.0,0.0
2017-05-08,82.615,82.792,82.131,82.738,2508200,0.0,0.0
2017-05-09,82.769,82.846,81.638,81.961,2336500,0.0,0.0
2017-05-10,81.623,81.669,80.622,80.876,3713100,0.0,0.0
2017-05-11,80.768,80.861,79.876,80.783,3076700,0.83,0.0
2017-05-12,80.512,80.907,80.395,80.768,2052300,0.0,0.0
2017-05-15,81.093,81.815,80.837,81.667,2592900,0.0,0.0
2017-05-16,81.667,81.722,80.613,81.055,2458300,0.0,0.0
2017-05-17,81.055,81.055,79.721,79.79,3073100,0.0,0.0
2017-05-18,79.845,80.388,79.209,80.039,2890800,0.0,0.0
2017-05-19,80.077,80.581,79.899,80.217,2361200,0.0,0.0
2017-05-22,80.163,80.698,79.977,80.496,1916000,0.0,0.0
2017-05-23,80.411,80.915,80.194,80.822,2099600,0.0,0.0
2017-05-24,80.527,81.295,80.457,81.225,1865300,0.0,0.0
2017-05-25,81.582,82.21,81.466,82.172,2391800,0.0,0.0
2017-05-26,82.071,82.288,81.854,82.117,1826000,0.0,0.0
2017-05-30,81.838,83.312,81.652,82.846,2400800,0.0,0.0
2017-05-31,83.071,83.141,81.698,82.195,5007300,0.0,0.0
2017-06-01,82.598,83.847,81.985,83.506,4832300,0.0,0.0
2017-06-02,83.568,84.452,82.97,83.513,4182800,0.0,0.0
2017-06-05,83.374,84.142,83.188,83.731,2619900,0.0,0.0
2017-06-06,83.638,83.723,83.265,83.327,2593900,0.0,0.0
2017-06-07,83.312,83.374,82.435,82.746,2442300,0.0,0.0
2017-06-08,82.746,83.133,82.389,82.8,2322100,0.0,0.0
2017-06-09,82.614,83.04,82.164,83.017,2834200,0.0,0.0
2017-06-12,83.017,84.506,83.017,84.498,3337500,0.0,0.0
2017-06-13,84.592,85.313,84.506,85.204,2507300,0.0,0.0
2017-06-14,85.266,85.499,84.592,84.848,2434300,0.0,0.0
2017-06-15,84.405,85.577,84.405,85.522,2311600,0.0,0.0
2017-06-16,85.755,86.158,85.344,85.778,4107600,0.0,0.0
2017-06-19,85.933,86.236,85.491,85.995,2150900,0.0,0.0
2017-06-20,85.98,85.995,85.003,85.018,2081000,0.0,0.0
2017-06-21,85.181,85.212,84.444,84.692,2796900,0.0,0.0
2017-06-22,84.359,84.972,84.297,84.599,1613600,0.0,0.0
2017-06-23,84.716,86.329,84.514,85.53,4352100,0.0,0.0
2017-06-26,85.833,86.523,85.716,86.104,2199700,0.0,0.0
2017-06-27,85.879,86.438,85.065,85.065,2154600,0.0,0.0
2017-06-28,85.623,86.003,85.01,85.383,2996400,0.0,0.0
2017-06-29,85.103,85.507,84.871,85.15,2208800,0.0,0.0
2017-06-30,85.484,86.104,85.127,85.778,2178100,0.0,0.0
2017-07-03,86.019,86.585,85.771,85.794,1288200,0.0,0.0
2017-07-05,85.763,86.213,85.507,85.724,1628700,0.0,0.0
2017-07-06,85.406,85.592,84.615,84.731,1637200,0.0,0.0
2017-07-07,84.886,85.802,84.669,85.6,1742700,0.0,0.0
2017-07-10,85.39,85.778,85.158,85.484,1698700,0.0,0.0
2017-07-11,85.515,85.608,84.979,85.375,1785900,0.0,0.0
2017-07-12,85.809,86.182,85.429,85.763,2196000,0.0,0.0
2017-07-13,85.646,86.546,85.46,86.22,2285900,0.0,0.0
2017-07-14,86.12,87.345,85.98,87.19,3275700,0.0,0.0
2017-07-17,86.779,87.074,86.391,86.895,2615100,0.0,0.0
2017-07-18,86.841,86.988,86.507,86.74,2142400,0.0,0.0
2017-07-19,86.655,87.64,86.298,87.64,2541800,0.0,0.0
2017-07-20,87.81,87.81,87.205,87.322,2237100,0.0,0.0
2017-07-21,87.143,87.725,86.988,87.399,1772900,0.0,0.0
2017-07-24,87.244,87.322,86.856,86.988,2296000,0.0,0.0
2017-07-25,87.516,88.237,87.198,87.818,2219400,0.0,0.0
2017-07-26,88.066,88.144,87.012,87.097,2978400,0.0,0.0
2017-07-27,86.096,86.096,82.978,83.607,7446500,0.0,0.0
2017-07-28,84.064,85.251,83.715,85.057,4274800,0.0,0.0
2017-07-31,85.352,86.096,85.29,85.546,3564200,0.0,0.0
2017-08-01,85.941,85.941,85.049,85.453,2663500,0.0,0.0
2017-08-02,85.22,86.445,85.204,86.298,2256100,0.0,0.0
2017-08-03,86.073,86.701,85.964,86.5,2515300,0.0,0.0
2017-08-04,86.577,86.942,86.189,86.911,2185400,0.0,0.0
2017-08-07,86.872,86.895,86.422,86.763,1696000,0.0,0.0
2017-08-08,87.648,87.803,86.717,86.787,2809500,0.0,0.0
2017-08-09,86.849,87.26,86.655,87.19,1888700,0.0,0.0
2017-08-10,87.159,87.378,86.651,86.674,2058200,0.83,0.0
2017-08-11,87.12,87.893,86.963,87.081,2077900,0.0,0.0
2017-08-14,87.659,88.917,87.588,88.839,2424900,0.0,0.0
2017-08-15,88.831,89.417,88.69,89.222,1985800,0.0,0.0
2017-08-16,89.292,90.128,89.253,89.675,2196300,0.0,0.0
2017-08-17,89.55,89.714,88.229,88.237,2439900,0.0,0.0
2017-08-18,88.245,89.237,88.05,88.565,2249300,0.0,0.0
2017-08-21,88.565,89.237,88.44,88.948,1455200,0.0,0.0
2017-08-22,89.081,89.737,88.956,89.55,1594100,0.0,0.0
2017-08-23,89.175,89.175,88.503,88.729,1528400,0.0,0.0
2017-08-24,88.956,89.05,88.487,88.573,1147500,0.0,0.0
2017-08-25,88.878,89.167,88.557,88.612,2015100,0.0,0.0
2017-08-28,88.917,89.128,88.753,88.917,1928000,0.0,0.0
2017-08-29,88.729,89.87,88.268,89.776,2083100,0.0,0.0
2017-08-30,89.769,90.363,89.761,89.839,1968500,0.0,0.0
2017-08-31,90.23,90.23,88.995,89.362,3262200,0.0,0.0
2017-09-01,89.644,89.894,89.386,89.386,1548400,0.0,0.0
2017-09-05,89.167,89.37,88.722,89.018,1771500,0.0,0.0
2017-09-06,89.276,89.519,88.87,88.933,2144400,0.0,0.0
2017-09-07,88.987,89.69,88.987,89.605,1616300,0.0,0.0
2017-09-08,89.558,90.183,89.128,89.901,1645400,0.0,0.0
2017-09-11,90.253,90.933,90.105,90.8,2021500,0.0,0.0
2017-09-12,90.824,91.839,90.628,91.542,2151700,0.0,0.0
2017-09-13,91.3,91.933,91.16,91.472,2302600,0.0,0.0
2017-09-14,91.191,91.8,91.035,91.722,2102800,0.0,0.0
2017-09-15,91.707,92.207,91.503,92.129,3411300,0.0,0.0
2017-09-18,92.152,92.488,91.738,91.886,2292400,0.0,0.0
2017-09-19,91.886,92.191,91.339,91.402,2002700,0.0,0.0
2017-09-20,91.394,92.511,91.152,92.074,3481800,0.0,0.0
2017-09-21,92.074,92.207,91.488,91.628,1765700,0.0,0.0
2017-09-22,91.73,92.246,91.535,91.949,1883300,0.0,0.0
2017-09-25,92.261,92.433,91.55,92.379,2361100,0.0,0.0
2017-09-26,92.222,92.988,91.417,92.926,2870700,0.0,0.0
2017-09-27,92.746,93.121,92.504,92.691,2302400,0.0,0.0
2017-09-28,92.644,93.551,92.457,93.465,1629300,0.0,0.0
2017-09-29,93.426,94.098,93.324,93.84,2445800,0.0,0.0
2017-10-02,93.769,94.395,93.66,94.387,1989900,0.0,0.0
2017-10-03,94.027,94.215,93.387,93.543,1857000,0.0,0.0
2017-10-04,93.387,93.473,92.738,92.988,2309700,0.0,0.0
2017-10-05,91.253,92.363,91.05,92.363,4480300,0.0,0.0
2017-10-06,92.199,92.777,91.738,91.972,2828300,0.0,0.0
2017-10-09,92.316,92.691,91.363,91.542,1839200,0.0,0.0
2017-10-10,91.918,92.675,91.636,92.3,2064200,0.0,0.0
2017-10-11,92.3,92.926,92.168,92.926,1810000,0.0,0.0
2017-10-12,92.832,93.785,92.715,93.433,2290300,0.0,0.0
2017-10-13,93.801,93.855,92.394,92.488,1665500,0.0,0.0
2017-10-16,92.683,92.746,91.785,92.472,1247300,0.0,0.0
2017-10-17,92.207,92.386,91.738,91.957,1484400,0.0,0.0
2017-10-18,91.746,92.808,91.746,92.324,2089300,0.0,0.0
2017-10-19,91.957,93.402,91.957,93.316,2119600,0.0,0.0
2017-10-20,93.449,94.105,93.387,93.582,2427600,0.0,0.0
2017-10-23,93.957,94.09,93.48,93.519,2052200,0.0,0.0
2017-10-24,93.91,94.098,93.473,93.535,1845600,0.0,0.0
2017-10-25,93.441,93.566,92.55,92.636,3397000,0.0,0.0
2017-10-26,92.433,94.387,91.425,93.246,4104500,0.0,0.0
2017-10-27,93.23,95.137,93.23,94.356,3638300,0.0,0.0
2017-10-30,94.176,94.176,92.082,92.277,3442000,0.0,0.0
2017-10-31,92.597,92.824,91.777,91.839,2499000,0.0,0.0
2017-11-01,92.16,92.339,91.566,91.785,2088600,0.0,0.0
2017-11-02,91.91,92.011,89.894,91.324,3522300,0.0,0.0
2017-11-03,91.324,91.324,89.995,90.222,2957600,0.0,0.0
2017-11-06,90.316,90.644,88.768,89.018,3351100,0.0,0.0
2017-11-07,88.948,89.753,88.792,89.042,2730400,0.0,0.0
2017-11-08,88.815,88.847,88.026,88.401,2371900,0.0,0.0
2017-11-09,88.167,88.3,87.299,87.948,2713900,0.0,0.0
2017-11-10,87.83,89.168,87.617,89.137,2840000,0.83,0.0
2017-11-13,89.798,90.42,89.373,90.38,3301300,0.0,0.0
2017-11-14,89.979,90.136,89.483,89.798,3238200,0.0,0.0
2017-11-15,89.546,89.971,88.688,88.869,2153400,0.0,0.0
2017-11-16,89.499,89.908,88.932,89.507,2518400,0.0,0.0
2017-11-17,89.215,89.349,88.609,88.908,2155400,0.0,0.0
2017-11-20,89.097,89.357,88.814,89.113,2811100,0.0,0.0
2017-11-21,88.995,89.853,88.798,89.68,2205400,0.0,0.0
2017-11-22,89.688,89.892,89.42,89.562,1846200,0.0,0.0
2017-11-24,89.743,89.892,88.924,89.066,891700,0.0,0.0
2017-11-27,89.286,90.262,89.247,90.168,3060500,0.0,0.0
2017-11-28,90.617,90.869,90.05,90.68,2025800,0.0,0.0
2017-11-29,93.159,93.884,90.79,93.71,4122100,0.0,0.0
2017-11-30,93.71,96.041,93.702,95.608,5654200,0.0,0.0
2017-12-01,95.954,95.954,93.758,94.71,3141900,0.0,0.0
2017-12-04,96.119,98.528,96.119,97.395,4535000,0.0,0.0
2017-12-05,97.481,97.615,94.687,94.757,3690900,0.0,0.0
2017-12-06,93.238,94.427,92.868,93.12,3347000,0.0,0.0
2017-12-07,93.175,94.482,92.774,94.254,3280000,0.0,0.0
2017-12-08,94.513,94.568,92.805,94.12,3030400,0.0,0.0
2017-12-11,92.955,94.002,92.545,92.931,2765500,0.0,0.0
2017-12-12,92.821,93.584,92.585,93.018,2541000,0.0,0.0
2017-12-13,93.27,93.939,92.923,93.207,2738500,0.0,0.0
2017-12-14,93.159,93.159,91.577,91.978,2817400,0.0,0.0
2017-12-15,92.459,93.364,92.348,92.892,4997200,0.0,0.0
2017-12-18,93.506,94.403,93.372,93.529,2581000,0.0,0.0
2017-12-19,93.805,94.065,93.325,93.679,2111200,0.0,0.0
2017-12-20,95.001,95.041,93.065,93.151,3420000,0.0,0.0
2017-12-21,93.561,93.561,92.498,93.348,3377700,0.0,0.0
2017-12-22,93.679,93.679,93.057,93.395,1933400,0.0,0.0
2017-12-26,93.632,93.742,92.963,93.096,1309100,0.0,0.0
2017-12-27,93.049,93.781,92.931,93.742,1508000,0.0,0.0
2017-12-28,94.065,94.12,93.293,93.718,1367300,0.0,0.0
2017-12-29,93.718,94.718,93.679,93.797,2614400,0.0,0.0
2018-01-02,94.498,97.387,94.159,97.355,5413000,0.0,0.0
2018-01-03,97.733,99.733,97.536,99.512,5655600,0.0,0.0
2018-01-04,99.984,101.512,99.748,100.158,5473100,0.0,0.0
2018-01-05,100.622,101.283,99.008,100.465,3699200,0.0,0.0
2018-01-08,100.85,101.96,100.559,101.685,3243000,0.0,0.0
2018-01-09,101.732,102.338,101.441,101.638,2957700,0.0,0.0
2018-01-10,101.173,102.7,101.15,102.173,2927900,0.0,0.0
2018-01-11,102.622,105.306,102.354,105.062,4252300,0.0,0.0
2018-01-12,105.054,105.747,104.7,105.558,4212500,0.0,0.0
2018-01-16,105.81,106.046,103.724,104.605,4126500,0.0,0.0
2018-01-17,105.117,105.723,104.22,105.495,3508800,0.0,0.0
2018-01-18,105.999,106.692,105.117,105.164,3371100,0.0,0.0
2018-01-19,105.377,105.503,103.85,104.763,3891700,0.0,0.0
2018-01-22,104.322,104.692,103.236,104.59,3100000,0.0,0.0
2018-01-23,104.598,104.598,103.055,103.968,2952700,0.0,0.0
2018-01-24,104.314,104.668,102.456,103.669,2862900,0.0,0.0
2018-01-25,103.881,103.889,102.11,103.354,3166800,0.0,0.0
2018-01-26,103.291,104.48,103.157,104.48,2044500,0.0,0.0
2018-01-29,104.511,105.141,102.818,102.842,2753800,0.0,0.0
2018-01-30,102.63,102.921,100.843,100.85,4124900,0.0,0.0
2018-01-31,101.157,101.527,99.386,100.229,5788300,0.0,0.0
2018-02-01,93.852,95.253,92.947,94.08,14405900,0.0,0.0
2018-02-02,93.671,93.789,90.939,91.687,9235600,0.0,0.0
2018-02-05,91.231,91.561,89.121,89.192,8119600,0.0,0.0
2018-02-06,88.656,91.231,86.342,88.727,11749100,0.0,0.0
2018-02-07,88.475,89.16,87.869,88.097,7219700,0.0,0.0
2018-02-08,87.979,88.562,85.988,86.027,6999100,0.0,0.0
2018-02-09,85.098,85.106,81.721,83.752,11369600,0.0,0.0
2018-02-12,84.232,84.295,82.981,83.689,6677300,0.0,0.0
2018-02-13,83.437,85.626,83.051,84.673,7557900,0.0,0.0
2018-02-14,83.988,84.311,82.729,83.917,6504000,0.0,0.0
2018-02-15,84.35,85.279,83.067,85.264,5535100,0.0,0.0
2018-02-16,85.033,85.47,84.073,84.47,6119600,0.91,0.0
2018-02-20,84.351,84.668,82.826,83.128,5228600,0.0,0.0
2018-02-21,83.152,84.986,82.969,83.12,5516000,0.0,0.0
2018-02-22,83.636,84.533,83.08,83.422,3357000,0.0,0.0
2018-02-23,82.882,83.85,82.834,83.842,4417000,0.0,0.0
2018-02-26,84.708,86.089,84.16,85.795,4092400,0.0,0.0
2018-02-27,85.93,86.184,83.898,83.906,3605100,0.0,0.0
2018-02-28,84.47,84.628,82.866,82.89,3729200,0.0,0.0
2018-03-01,83.326,86.764,82.525,84.493,8701900,0.0,0.0
2018-03-02,83.962,84.39,82.858,83.652,4670600,0.0,0.0
2018-03-05,83.628,84.287,83.064,84.001,4997400,0.0,0.0
2018-03-06,85.335,87.359,84.398,87.169,8590500,0.0,0.0
2018-03-07,86.55,86.97,85.605,86.7,7097600,0.0,0.0
2018-03-08,86.859,87.756,84.922,86.375,6079000,0.0,0.0
2018-03-09,86.955,87.661,86.462,87.629,3201900,0.0,0.0
2018-03-12,87.502,87.923,86.446,86.462,3124800,0.0,0.0
2018-03-13,87.089,87.772,86.629,86.796,3517900,0.0,0.0
2018-03-14,87.351,87.463,86.153,86.343,2310900,0.0,0.0
2018-03-15,86.565,87.336,86.462,87.105,2718300,0.0,0.0
2018-03-16,86.986,88.28,86.986,88.05,5679200,0.0,0.0
2018-03-19,87.566,88.034,85.295,86.105,3351200,0.0,0.0
2018-03-20,86.248,86.796,85.359,85.764,2513000,0.0,0.0
2018-03-21,85.891,86.994,85.454,85.462,2805100,0.0,0.0
2018-03-22,84.732,85.041,82.771,82.922,4150000,0.0,0.0
2018-03-23,83.271,83.358,80.54,80.707,4278800,0.0,0.0
2018-03-26,81.818,82.501,80.897,82.326,3836100,0.0,0.0
2018-03-27,82.382,83.088,80.73,81.111,3850200,0.0,0.0
2018-03-28,81.231,82.31,80.738,81.516,3811400,0.0,0.0
2018-03-29,81.961,84.017,81.89,83.088,3813400,0.0,0.0
2018-04-02,82.826,83.7,81.294,82.437,4594400,0.0,0.0
2018-04-03,82.89,83.85,82.374,83.787,4453200,0.0,0.0
2018-04-04,82.413,84.525,82.032,84.478,3832800,0.0,0.0
2018-04-05,84.636,85.24,83.636,85.089,3154700,0.0,0.0
2018-04-06,84.533,84.652,82.874,83.62,4397200,0.0,0.0
2018-04-09,83.803,84.358,82.85,83.041,3938500,0.0,0.0
2018-04-10,83.803,84.827,83.803,84.168,2751100,0.0,0.0
2018-04-11,83.549,84.747,83.398,84.224,1623900,0.0,0.0
2018-04-12,84.62,85.454,84.573,84.938,2000000,0.0,0.0
2018-04-13,85.327,86.01,84.628,85.144,3970800,0.0,0.0
2018-04-16,85.978,86.843,85.867,86.732,4595600,0.0,0.0
2018-04-17,86.962,87.209,86.264,86.947,2832900,0.0,0.0
2018-04-18,87.224,88.145,86.224,88.042,3559500,0.0,0.0
2018-04-19,87.883,87.883,86.526,87.074,2737200,0.0,0.0
2018-04-20,87.256,87.256,85.732,86.176,3632400,0.0,0.0
2018-04-23,86.296,86.708,86.073,86.621,2246600,0.0,0.0
2018-04-24,86.653,86.986,85.184,85.915,3626100,0.0,0.0
2018-04-25,85.724,86.438,85.271,86.264,3195100,0.0,0.0
2018-04-26,85.78,90.725,85.51,89.932,7309000,0.0,0.0
2018-04-27,89.765,90.503,89.495,90.495,4557400,0.0,0.0
2018-04-30,90.646,90.868,89.598,90.106,4479400,0.0,0.0
2018-05-01,90.146,90.424,88.503,89.273,4376200,0.0,0.0
2018-05-02,88.979,89.114,87.788,88.241,3563800,0.0,0.0
2018-05-03,87.947,88.098,85.867,87.177,4079400,0.0,0.0
2018-05-04,86.685,88.765,86.383,88.368,2412800,0.0,0.0
2018-05-07,88.749,89.511,88.495,89.011,2583800,0.0,0.0
2018-05-08,88.915,89.876,87.828,88.336,2848700,0.0,0.0
2018-05-09,88.391,88.669,87.582,88.439,3205400,0.0,0.0
2018-05-10,88.86,90.598,88.55,90.495,2477900,0.0,0.0
2018-05-11,90.456,92.083,90.281,91.654,3388100,0.0,0.0
2018-05-14,93.639,94.29,92.186,92.361,4618600,0.0,0.0
2018-05-15,91.916,92.464,91.178,91.781,3480400,0.0,0.0
2018-05-16,91.726,92.623,91.718,92.345,1970000,0.0,0.0
2018-05-17,92.559,93.234,92.409,92.559,3697200,0.0,0.0
2018-05-18,92.551,92.759,92.095,92.319,2450900,0.91,0.0
2018-05-21,92.815,93.84,92.415,93.68,3333300,0.0,0.0
2018-05-22,93.624,93.728,92.247,92.303,2027100,0.0,0.0
2018-05-23,91.895,92.351,91.039,92.239,2013600,0.0,0.0
2018-05-24,92.319,92.663,91.543,92.519,2303400,0.0,0.0
2018-05-25,92.407,92.735,92.175,92.407,1583600,0.0,0.0
2018-05-29,91.911,91.975,90.423,91.079,2724100,0.0,0.0
2018-05-30,91.311,93.415,91.143,93.367,2911700,0.0,0.0
2018-05-31,93.183,93.48,92.743,92.911,5893000,0.0,0.0
2018-06-01,93.367,93.848,93.071,93.816,2237800,0.0,0.0
2018-06-04,94.104,94.632,93.552,93.592,2248500,0.0,0.0
2018-06-05,93.456,94.24,93.255,93.464,3341000,0.0,0.0
2018-06-06,93.616,94.024,92.735,93.632,2783700,0.0,0.0
2018-06-07,93.752,93.888,92.655,92.967,3106400,0.0,0.0
2018-06-08,92.935,93.335,92.607,93.295,2879800,0.0,0.0
2018-06-11,93.295,94.216,93.263,93.495,2004700,0.0,0.0
2018-06-12,94.104,95.352,93.872,94.688,3414600,0.0,0.0
2018-06-13,94.808,94.896,93.704,93.88,1668400,0.0,0.0
2018-06-14,93.968,94.2,93.255,93.768,1869300,0.0,0.0
2018-06-15,93.303,93.904,92.855,93.432,4286900,0.0,0.0
2018-06-18,92.967,93.856,92.655,93.432,2177100,0.0,0.0
2018-06-19,92.815,92.815,91.303,91.871,2739000,0.0,0.0
2018-06-20,91.815,91.839,90.839,90.935,3112600,0.0,0.0
2018-06-21,90.943,91.271,89.871,90.751,2721900,0.0,0.0
2018-06-22,91.935,92.647,90.919,90.975,3536300,0.0,0.0
2018-06-25,90.447,90.447,87.527,88.175,4044300,0.0,0.0
2018-06-26,88.327,88.575,87.375,87.671,2332300,0.0,0.0
2018-06-27,87.751,88.143,86.614,86.718,2940800,0.0,0.0
2018-06-28,85.414,85.574,84.094,84.718,6173000,0.0,0.0
2018-06-29,85.054,85.814,84.934,84.998,3409300,0.0,0.0
2018-07-02,84.71,85.19,84.35,84.718,2252300,0.0,0.0
2018-07-03,85.022,85.494,84.382,84.622,1145700,0.0,0.0
2018-07-05,84.806,85.086,83.966,85.046,2866800,0.0,0.0
2018-07-06,85.198,85.366,84.11,84.838,2022400,0.0,0.0
2018-07-09,85.054,86.99,85.03,86.886,2103600,0.0,0.0
2018-07-10,86.974,87.19,86.39,86.822,1503900,0.0,0.0
2018-07-11,86.174,86.55,85.646,85.878,1765000,0.0,0.0
2018-07-12,86.478,87.238,86.262,86.838,1920100,0.0,0.0
2018-07-13,86.71,87.543,86.358,87.19,1997900,0.0,0.0
2018-07-16,88.919,89.271,87.887,88.535,4288800,0.0,0.0
2018-07-17,88.543,88.959,87.743,88.871,2102400,0.0,0.0
2018-07-18,88.783,90.119,88.663,89.743,2798600,0.0,0.0
2018-07-19,89.527,90.335,89.175,90.287,2457900,0.0,0.0
2018-07-20,89.631,90.055,89.415,89.671,1776000,0.0,0.0
2018-07-23,89.991,90.415,89.775,90.183,1871000,0.0,0.0
2018-07-24,90.687,90.951,89.575,89.967,2646000,0.0,0.0
2018-07-25,89.815,96.368,89.815,96.176,6725700,0.0,0.0
2018-07-26,96.008,96.56,94.456,95.112,3630300,0.0,0.0
2018-07-27,95.408,95.408,94.536,94.944,2094700,0.0,0.0
2018-07-30,95.064,95.968,94.848,94.984,2020400,0.0,0.0
2018-07-31,95.712,97.104,95.464,95.928,2395100,0.0,0.0
2018-08-01,95.928,96.016,94.256,95.504,1913000,0.0,0.0
