Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-12,98.889,99.076,97.365,97.428,2088200,0.0,0.0
2017-04-13,97.205,97.624,96.189,96.225,2341200,0.0,0.0
2017-04-17,96.572,97.107,96.002,96.938,1981400,0.0,0.0
2017-04-18,96.243,97.009,96.073,96.644,1690500,0.0,0.0
2017-04-19,96.938,97.107,96.127,96.421,1458200,0.0,0.0
2017-04-20,96.225,97.249,95.566,96.938,2014000,0.0,0.0
2017-04-21,97.151,97.535,95.37,95.815,2025100,0.0,0.0
2017-04-24,97.125,98.532,97.062,98.23,2711400,0.0,0.0
2017-04-25,99.504,101.687,99.406,100.813,3326100,0.0,0.0
2017-04-26,100.76,101.375,100.234,100.279,2208100,0.0,0.0
2017-04-27,100.234,100.395,98.488,99.058,2635100,0.0,0.0
2017-04-28,98.898,99.664,97.864,99.441,2297700,0.0,0.0
2017-05-01,100.011,100.493,99.726,99.762,1808400,0.0,0.0
2017-05-02,100.038,100.626,98.381,98.835,2653300,0.0,0.0
2017-05-03,98.31,98.898,97.82,98.711,2013100,0.0,0.0
2017-05-04,98.916,99.869,98.381,99.815,3691000,0.0,0.0
2017-05-05,99.432,100.804,99.236,100.778,1505800,0.0,0.0
2017-05-08,100.626,100.796,99.985,100.359,1460400,0.0,0.0
2017-05-09,100.644,101.606,100.537,101.196,2059700,0.0,0.0
2017-05-10,101.125,101.722,100.974,101.17,2164900,0.0,0.0
2017-05-11,101.081,101.687,100.047,101.098,1627000,0.0,0.0
2017-05-12,100.715,100.84,100.118,100.778,1421400,0.0,0.0
2017-05-15,101.232,101.544,100.92,101.392,2527900,0.0,0.0
2017-05-16,101.66,102.426,101.419,102.283,3202000,0.0,0.0
2017-05-17,102.283,102.283,100.724,100.885,2769900,0.0,0.0
2017-05-18,99.958,101.143,99.005,100.386,3278700,0.0,0.0
2017-05-19,107.246,108.912,106.026,107.718,11097700,0.0,0.0
2017-05-22,108.77,109.144,107.023,108.44,4423500,0.0,0.0
2017-05-23,108.574,109.278,107.834,108.814,3719400,0.0,0.0
2017-05-24,108.663,109.429,108.511,109.393,1990100,0.0,0.0
2017-05-25,109.589,109.973,108.752,109.082,2792200,0.0,0.0
2017-05-26,109.411,110.115,109.019,109.402,2132000,0.0,0.0
2017-05-30,108.698,109.278,108.565,108.93,3261600,0.0,0.0
2017-05-31,109.634,109.777,108.796,109.108,2341900,0.0,0.0
2017-06-01,111.594,112.245,110.587,111.104,4198000,0.0,0.0
2017-06-02,112.164,112.262,110.872,111.291,2428400,0.0,0.0
2017-06-05,111.042,112.654,111.042,111.665,2098400,0.0,0.0
2017-06-06,111.193,112.04,111.051,111.416,2051300,0.0,0.0
2017-06-07,111.416,111.968,111.184,111.63,2144800,0.0,0.0
2017-06-08,111.63,112.521,111.514,112.262,2267000,0.0,0.0
2017-06-09,112.503,113.189,111.656,112.218,2395400,0.0,0.0
2017-06-12,112.164,112.619,110.828,112.262,1997300,0.0,0.0
2017-06-13,112.262,112.841,112.262,112.637,1171200,0.0,0.0
2017-06-14,112.637,112.752,112.209,112.645,1836700,0.0,0.0
2017-06-15,111.995,112.752,111.737,112.592,3859900,0.0,0.0
2017-06-16,112.779,114.231,112.735,113.955,4207100,0.0,0.0
2017-06-19,114.374,114.374,112.708,113.144,2089800,0.0,0.0
2017-06-20,112.824,113.225,112.298,112.298,2204300,0.0,0.0
2017-06-21,112.53,112.619,110.596,111.175,1850600,0.0,0.0
2017-06-22,111.354,111.612,110.044,110.356,1979900,0.0,0.0
2017-06-23,110.311,110.899,109.901,110.124,7209800,0.0,0.0
2017-06-26,110.632,110.944,108.912,109.901,1714400,0.0,0.0
2017-06-27,110.427,110.721,108.645,108.698,1465800,0.0,0.0
2017-06-28,109.468,110.731,108.797,110.552,2375100,0.6,0.0
2017-06-29,110.471,110.498,108.269,109.155,1817800,0.0,0.0
2017-06-30,109.764,111.331,109.468,110.659,2305600,0.0,0.0
2017-07-03,111.197,112.369,110.838,111.877,1681900,0.0,0.0
2017-07-05,111.698,112.701,111.125,112.459,2293000,0.0,0.0
2017-07-06,112.181,112.343,111.644,112.002,1851900,0.0,0.0
2017-07-07,112.038,113.551,111.967,113.39,1584600,0.0,0.0
2017-07-10,113.453,115.056,113.417,114.733,3103800,0.0,0.0
2017-07-11,114.617,115.324,113.999,114.662,1834800,0.0,0.0
2017-07-12,115.324,115.503,110.543,110.561,4848200,0.0,0.0
2017-07-13,110.659,111.967,110.355,111.402,2894800,0.0,0.0
2017-07-14,111.492,112.62,111.268,112.343,1777000,0.0,0.0
2017-07-17,112.334,112.835,111.931,112.71,1573400,0.0,0.0
2017-07-18,112.719,113.211,112.226,112.898,1869400,0.0,0.0
2017-07-19,113.131,113.48,112.683,113.095,1474300,0.0,0.0
2017-07-20,113.041,113.462,112.235,112.459,2074100,0.0,0.0
2017-07-21,111.689,112.907,111.573,112.593,1455800,0.0,0.0
2017-07-24,112.746,113.399,112.549,113.31,1291200,0.0,0.0
2017-07-25,114.545,115.279,113.542,114.518,2128000,0.0,0.0
2017-07-26,114.653,114.769,113.713,114.447,1959300,0.0,0.0
2017-07-27,114.733,115.082,113.999,115.002,1472900,0.0,0.0
2017-07-28,115.002,115.521,114.662,115.423,1261200,0.0,0.0
2017-07-31,115.432,115.987,114.742,114.859,1273300,0.0,0.0
2017-08-01,115.065,115.915,114.769,115.521,1592200,0.0,0.0
2017-08-02,115.548,115.87,114.877,115.485,1513000,0.0,0.0
2017-08-03,115.45,116.094,115.36,115.96,1657600,0.0,0.0
2017-08-04,116.049,116.354,115.593,116.175,1214800,0.0,0.0
2017-08-07,116.56,116.846,116.094,116.363,1535200,0.0,0.0
2017-08-08,116.175,118.386,116.175,118.207,3955100,0.0,0.0
2017-08-09,117.563,118.637,117.455,118.557,1394200,0.0,0.0
2017-08-10,118.422,118.422,114.375,114.411,2991500,0.0,0.0
2017-08-11,114.545,115.065,113.256,113.444,2305700,0.0,0.0
2017-08-14,114.706,115.656,114.5,115.118,2146500,0.0,0.0
2017-08-15,113.525,114.68,112.934,113.874,2158300,0.0,0.0
2017-08-16,114.438,114.59,113.247,113.381,1919400,0.0,0.0
2017-08-17,113.256,113.748,110.668,111.009,4123300,0.0,0.0
2017-08-18,103.353,106.021,101.061,105.036,11364600,0.0,0.0
2017-08-21,105.18,106.003,103.89,104.329,4809100,0.0,0.0
2017-08-22,104.732,105.224,104.213,105.189,3052600,0.0,0.0
2017-08-23,104.804,104.875,103.819,104.266,2778200,0.0,0.0
2017-08-24,104.436,104.436,103.183,103.362,2738700,0.0,0.0
2017-08-25,103.935,104.096,103.022,103.72,1861100,0.0,0.0
2017-08-28,104.257,104.338,103.067,103.828,1471500,0.0,0.0
2017-08-29,102.968,103.81,102.547,103.765,2578300,0.0,0.0
2017-08-30,103.344,103.541,102.932,103.407,1809800,0.0,0.0
2017-08-31,103.819,104.257,102.995,103.801,2067700,0.0,0.0
2017-09-01,103.846,104.454,103.335,103.989,1815500,0.0,0.0
2017-09-05,103.881,104.893,103.237,103.443,3225100,0.0,0.0
2017-09-06,103.729,104.571,103.084,104.06,3147900,0.0,0.0
2017-09-07,104.034,104.544,102.753,104.159,2881400,0.0,0.0
2017-09-08,104.007,105.583,103.774,105.027,3000600,0.0,0.0
2017-09-11,106.075,106.182,104.732,105.591,2759600,0.0,0.0
2017-09-12,106.111,106.773,104.535,104.992,3726300,0.0,0.0
2017-09-13,104.902,105.618,104.508,105.09,2562100,0.0,0.0
2017-09-14,105.09,106.308,104.893,105.985,1802800,0.0,0.0
2017-09-15,106.603,106.952,105.985,106.559,6627100,0.0,0.0
2017-09-18,106.55,107.499,106.442,107.346,2009700,0.0,0.0
2017-09-19,107.445,110.462,107.355,110.203,3947000,0.0,0.0
2017-09-20,110.221,111.125,110.05,110.982,2173300,0.0,0.0
2017-09-21,110.856,111.779,110.588,111.725,1742400,0.0,0.0
2017-09-22,111.546,111.761,110.382,110.803,1864300,0.0,0.0
2017-09-25,110.74,110.946,110.23,110.82,1605200,0.0,0.0
2017-09-26,111.026,111.411,110.292,110.382,1057900,0.0,0.0
2017-09-27,110.579,110.937,109.862,110.418,2517800,0.0,0.0
2017-09-28,110.58,111.776,110.121,111.263,2861100,0.6,0.0
2017-09-29,111.569,113.045,111.389,113.0,3093400,0.0,0.0
2017-10-02,113.099,114.547,112.541,114.529,2628100,0.0,0.0
2017-10-03,114.448,115.429,114.251,115.258,1590000,0.0,0.0
2017-10-04,115.087,115.672,114.287,115.465,1400300,0.0,0.0
2017-10-05,115.375,115.555,114.826,115.177,1415700,0.0,0.0
2017-10-06,114.826,115.447,114.511,115.285,1496400,0.0,0.0
2017-10-09,115.366,115.816,114.934,115.744,988100,0.0,0.0
2017-10-10,116.05,116.05,115.132,115.393,1123200,0.0,0.0
2017-10-11,115.177,115.375,114.206,114.961,1868000,0.0,0.0
2017-10-12,114.808,116.32,114.574,115.618,2751500,0.0,0.0
2017-10-13,116.086,116.086,114.61,115.087,2023200,0.0,0.0
2017-10-16,115.438,115.726,114.907,114.916,1249300,0.0,0.0
2017-10-17,114.97,116.266,114.97,115.789,1777100,0.0,0.0
2017-10-18,115.645,116.356,115.402,115.816,1701000,0.0,0.0
2017-10-19,115.384,115.699,114.745,115.636,1637600,0.0,0.0
2017-10-20,116.068,116.221,115.285,116.203,1384900,0.0,0.0
2017-10-23,116.32,117.157,115.753,116.599,1337400,0.0,0.0
2017-10-24,118.317,119.091,117.22,117.886,3153800,0.0,0.0
2017-10-25,118.227,118.443,116.374,117.472,1498300,0.0,0.0
2017-10-26,117.787,119.469,117.454,118.893,1786900,0.0,0.0
2017-10-27,118.677,119.946,118.164,119.892,1658300,0.0,0.0
2017-10-30,119.55,120.351,119.037,119.037,2708100,0.0,0.0
2017-10-31,119.928,120.108,118.938,119.559,1319800,0.0,0.0
2017-11-01,120.45,121.224,119.892,120.81,1558000,0.0,0.0
2017-11-02,120.63,121.503,119.829,120.963,1641000,0.0,0.0
2017-11-03,121.098,121.494,120.738,121.494,1056500,0.0,0.0
2017-11-06,121.475,122.213,121.161,121.745,2432000,0.0,0.0
2017-11-07,121.952,122.987,121.952,122.105,1234200,0.0,0.0
2017-11-08,122.141,122.258,121.035,121.143,1271200,0.0,0.0
2017-11-09,120.567,120.747,117.661,118.119,2879200,0.0,0.0
2017-11-10,118.416,119.253,118.065,118.974,2990800,0.0,0.0
2017-11-13,118.317,119.829,117.984,118.686,1820300,0.0,0.0
2017-11-14,118.812,119.667,118.38,119.559,1591300,0.0,0.0
2017-11-15,119.028,119.685,118.191,119.01,1764800,0.0,0.0
2017-11-16,119.46,121.709,119.334,121.116,2065800,0.0,0.0
2017-11-17,120.576,122.825,120.351,122.159,1965000,0.0,0.0
2017-11-20,122.528,124.004,122.492,123.194,2564500,0.0,0.0
2017-11-21,124.67,126.289,124.121,125.272,5917200,0.0,0.0
2017-11-22,130.941,131.364,128.089,130.689,8094200,0.0,0.0
2017-11-24,131.481,133.082,130.905,130.914,1964900,0.0,0.0
2017-11-27,131.139,133.91,130.752,133.856,3880800,0.0,0.0
2017-11-28,133.208,134.792,132.461,134.405,3992800,0.0,0.0
2017-11-29,133.991,134.243,132.416,133.559,2421800,0.0,0.0
2017-11-30,134.018,135.638,133.163,134.837,3726400,0.0,0.0
2017-12-01,135.188,135.404,132.201,134.909,2022500,0.0,0.0
2017-12-04,136.753,137.374,135.791,135.836,1893800,0.0,0.0
2017-12-05,135.566,137.248,135.197,135.566,1802600,0.0,0.0
2017-12-06,135.44,136.205,134.441,134.468,1411100,0.0,0.0
2017-12-07,134.207,136.294,134.063,135.962,1434300,0.0,0.0
2017-12-08,136.591,137.176,135.908,136.384,1084000,0.0,0.0
2017-12-11,135.683,136.384,135.467,136.159,1537200,0.0,0.0
2017-12-12,136.079,136.501,135.314,135.926,1699200,0.0,0.0
2017-12-13,136.474,137.968,136.096,136.717,1608200,0.0,0.0
2017-12-14,137.095,137.284,134.342,134.459,1420300,0.0,0.0
2017-12-15,135.503,136.762,135.458,135.746,2555900,0.0,0.0
2017-12-18,137.212,139.165,137.14,138.598,1985100,0.0,0.0
2017-12-19,138.868,139.444,136.78,138.994,1841200,0.0,0.0
2017-12-20,139.408,139.678,138.562,138.895,1430000,0.0,0.0
2017-12-21,139.444,140.631,138.787,140.235,2315600,0.0,0.0
2017-12-22,140.415,142.251,139.561,141.738,1714700,0.0,0.0
2017-12-26,142.116,142.845,141.09,142.836,2407200,0.0,0.0
2017-12-27,142.719,143.151,142.359,142.683,1781500,0.0,0.0
2017-12-28,143.134,143.297,142.069,142.43,1237600,0.6,0.0
2017-12-29,142.656,142.692,141.319,141.355,1258200,0.0,0.0
2018-01-02,141.499,142.755,141.391,142.71,1897600,0.0,0.0
2018-01-03,142.601,143.694,142.376,143.36,1392300,0.0,0.0
2018-01-04,143.785,144.597,142.114,144.182,1747000,0.0,0.0
2018-01-05,144.326,144.932,141.427,144.796,1574400,0.0,0.0
2018-01-08,144.552,145.573,143.514,145.51,2711800,0.0,0.0
2018-01-09,146.322,149.908,145.88,149.565,4345200,0.0,0.0
2018-01-10,150.594,152.13,148.21,148.969,5473700,0.0,0.0
2018-01-11,149.14,151.326,147.912,151.245,1958200,0.0,0.0
2018-01-12,152.139,154.198,151.696,152.907,2316500,0.0,0.0
2018-01-16,153.674,154.09,150.251,151.317,2046100,0.0,0.0
2018-01-17,152.274,152.31,150.278,151.218,1960400,0.0,0.0
2018-01-18,150.793,152.139,150.161,151.642,2185900,0.0,0.0
2018-01-19,152.211,153.828,151.814,153.828,1613900,0.0,0.0
2018-01-22,153.539,153.9,152.383,153.882,1401000,0.0,0.0
2018-01-23,153.448,153.62,152.121,152.329,1365000,0.0,0.0
2018-01-24,153.277,153.927,151.787,153.178,1448700,0.0,0.0
2018-01-25,154.442,154.803,150.748,152.753,1651300,0.0,0.0
2018-01-26,153.087,155.309,152.762,154.884,1554500,0.0,0.0
2018-01-29,154.885,155.3,152.419,152.798,1487600,0.0,0.0
2018-01-30,151.507,152.997,150.667,152.193,1712700,0.0,0.0
2018-01-31,153.015,154.063,150.071,150.305,1969800,0.0,0.0
2018-02-01,149.917,152.085,148.355,151.597,1721300,0.0,0.0
2018-02-02,150.522,151.669,148.77,148.987,2568700,0.0,0.0
2018-02-05,147.307,149.98,141.77,141.816,3549600,0.0,0.0
2018-02-06,139.043,146.548,136.785,146.205,3377400,0.0,0.0
2018-02-07,145.564,148.264,145.329,145.808,2378800,0.0,0.0
2018-02-08,145.591,145.609,138.736,138.781,3051300,0.0,0.0
2018-02-09,140.362,141.933,134.211,139.928,3895300,0.0,0.0
2018-02-12,141.563,144.832,140.813,143.794,2343100,0.0,0.0
2018-02-13,142.719,145.961,142.303,145.681,1795900,0.0,0.0
2018-02-14,144.471,148.915,144.29,147.469,2854000,0.0,0.0
2018-02-15,149.023,151.209,147.208,150.658,3026200,0.0,0.0
2018-02-16,149.709,158.289,146.322,153.033,6626900,0.0,0.0
2018-02-20,152.672,153.503,147.804,148.815,3750400,0.0,0.0
2018-02-21,148.842,150.631,146.286,146.395,2753300,0.0,0.0
2018-02-22,147.217,149.745,147.0,148.264,1908800,0.0,0.0
2018-02-23,149.041,150.161,147.099,150.143,2038800,0.0,0.0
2018-02-26,150.874,152.012,149.592,151.245,1770000,0.0,0.0
2018-02-27,151.308,151.308,147.74,147.74,2281800,0.0,0.0
2018-02-28,148.047,148.951,145.293,145.293,2781400,0.0,0.0
2018-03-01,145.184,147.081,140.66,141.626,3697000,0.0,0.0
2018-03-02,140.488,141.129,137.083,138.465,4169500,0.0,0.0
2018-03-05,137.769,142.917,136.415,142.285,3093400,0.0,0.0
2018-03-06,143.243,144.119,142.213,143.161,2394000,0.0,0.0
2018-03-07,140.931,142.99,139.973,142.61,2589100,0.0,0.0
2018-03-08,142.421,145.726,140.642,145.464,3508000,0.0,0.0
2018-03-09,146.313,151.741,146.07,151.669,3828000,0.0,0.0
2018-03-12,151.696,151.778,147.036,148.147,2260900,0.0,0.0
2018-03-13,148.987,150.206,145.112,145.699,2732300,0.0,0.0
2018-03-14,146.693,146.765,143.514,144.697,2243000,0.0,0.0
2018-03-15,145.338,146.024,143.739,144.146,1320700,0.0,0.0
2018-03-16,144.254,148.102,143.938,148.011,3818700,0.0,0.0
2018-03-19,146.9,147.153,142.547,144.083,2798600,0.0,0.0
2018-03-20,144.688,146.359,143.766,144.498,1499400,0.0,0.0
2018-03-21,143.505,144.905,140.651,142.746,2901100,0.0,0.0
2018-03-22,138.853,141.229,136.568,136.902,3768800,0.0,0.0
2018-03-23,137.065,138.844,133.308,133.669,2940600,0.0,0.0
2018-03-26,136.731,138.799,134.482,138.492,2463800,0.0,0.0
2018-03-27,139.305,141.789,136.288,137.426,2691400,0.0,0.0
2018-03-28,137.354,139.303,134.915,137.354,2655000,0.6,0.0
2018-03-29,138.188,141.298,137.39,140.836,3526700,0.0,0.0
2018-04-02,139.983,140.437,135.368,137.662,2150600,0.0,0.0
2018-04-03,138.451,138.922,135.794,138.768,1957400,0.0,0.0
2018-04-04,131.768,135.25,130.181,134.715,4478100,0.0,0.0
2018-04-05,135.939,138.94,135.386,137.227,2963400,0.0,0.0
2018-04-06,135.404,135.83,129.692,131.832,3294000,0.0,0.0
2018-04-09,132.992,133.69,129.42,129.628,3629600,0.0,0.0
2018-04-10,132.43,135.549,131.877,134.207,2597400,0.0,0.0
2018-04-11,131.723,132.548,130.798,130.943,2309000,0.0,0.0
2018-04-12,132.067,137.082,132.067,136.247,3258100,0.0,0.0
2018-04-13,137.562,137.825,135.087,135.994,2634900,0.0,0.0
2018-04-16,137.073,137.172,134.461,135.087,2608100,0.0,0.0
2018-04-17,136.637,137.961,135.241,135.241,1957800,0.0,0.0
2018-04-18,136.547,137.562,135.477,135.803,2022000,0.0,0.0
2018-04-19,135.858,136.483,132.838,134.289,2290300,0.0,0.0
2018-04-20,134.497,135.894,132.657,133.255,1896700,0.0,0.0
2018-04-23,133.518,134.035,131.768,132.421,1245200,0.0,0.0
2018-04-24,134.479,135.241,124.596,125.23,5467900,0.0,0.0
2018-04-25,125.194,126.854,123.408,125.131,3067300,0.0,0.0
2018-04-26,125.176,125.348,121.232,123.617,4071600,0.0,0.0
2018-04-27,123.952,126.881,123.616,124.732,2602000,0.0,0.0
2018-04-30,124.895,125.53,122.61,122.71,2533400,0.0,0.0
2018-05-01,122.193,123.517,119.853,122.746,2378800,0.0,0.0
2018-05-02,122.782,125.022,122.039,122.184,2585000,0.0,0.0
2018-05-03,123.317,124.605,119.019,124.106,3716900,0.0,0.0
2018-05-04,123.426,125.357,122.547,124.496,1934700,0.0,0.0
2018-05-07,126.944,128.549,126.282,127.144,1840900,0.0,0.0
2018-05-08,127.534,129.392,127.144,128.821,2189300,0.0,0.0
2018-05-09,129.855,131.959,128.839,131.623,2332600,0.0,0.0
2018-05-10,131.904,133.745,131.07,132.938,2413800,0.0,0.0
2018-05-11,133.119,135.105,132.521,133.582,2487000,0.0,0.0
2018-05-14,134.516,134.76,132.194,133.065,3483900,0.0,0.0
2018-05-15,131.777,132.793,129.946,131.959,3135000,0.0,0.0
2018-05-16,132.04,133.836,132.04,133.609,1887400,0.0,0.0
2018-05-17,133.563,134.289,131.85,133.119,4095700,0.0,0.0
2018-05-18,132.838,142.45,132.484,140.772,7788800,0.0,0.0
2018-05-21,144.626,146.34,141.543,143.565,4922000,0.0,0.0
2018-05-22,143.574,144.544,140.455,140.627,2462000,0.0,0.0
2018-05-23,139.394,142.078,138.777,141.978,2005000,0.0,0.0
2018-05-24,143.755,143.855,141.398,143.429,2426800,0.0,0.0
2018-05-25,142.994,144.526,142.876,144.172,2096700,0.0,0.0
2018-05-29,142.395,144.073,139.194,140.554,3350500,0.0,0.0
2018-05-30,141.253,141.588,139.829,140.618,2870600,0.0,0.0
2018-05-31,140.473,140.609,135.522,135.567,4754600,0.0,0.0
2018-06-01,136.646,139.675,136.492,139.086,2655900,0.0,0.0
2018-06-04,139.394,139.747,137.082,137.408,1737000,0.0,0.0
2018-06-05,138.124,140.156,137.744,140.047,1872200,0.0,0.0
2018-06-06,140.672,143.773,140.346,143.764,2468100,0.0,0.0
2018-06-07,143.665,145.36,142.966,143.855,2192300,0.0,0.0
2018-06-08,143.384,143.819,141.498,142.468,1390300,0.0,0.0
2018-06-11,142.241,143.039,140.899,142.069,1925100,0.0,0.0
2018-06-12,141.951,143.81,141.951,142.894,2548600,0.0,0.0
2018-06-13,143.184,143.184,138.668,139.04,2386100,0.0,0.0
2018-06-14,138.741,139.548,136.021,136.175,3072100,0.0,0.0
2018-06-15,134.715,136.193,132.104,134.878,5991000,0.0,0.0
2018-06-18,133.645,134.325,132.974,134.008,2947200,0.0,0.0
2018-06-19,131.478,131.478,128.341,129.012,3752500,0.0,0.0
2018-06-20,129.347,131.342,127.742,130.889,2609600,0.0,0.0
2018-06-21,130.091,130.399,127.579,128.767,2784400,0.0,0.0
2018-06-22,130.281,131.804,129.547,129.819,2315000,0.0,0.0
2018-06-25,128.513,128.685,125.72,126.627,3705200,0.0,0.0
2018-06-26,126.971,127.969,125.784,126.627,1832500,0.0,0.0
2018-06-27,127.788,129.973,126.155,126.382,2433700,0.0,0.0
2018-06-28,126.291,128.013,125.134,127.047,1619900,0.69,0.0
2018-06-29,127.676,130.054,127.193,127.394,1906200,0.0,0.0
2018-07-02,125.808,128.788,125.644,128.633,1867400,0.0,0.0
2018-07-03,129.216,129.398,127.448,127.795,1580700,0.0,0.0
2018-07-05,128.086,128.478,125.826,127.302,3014900,0.0,0.0
2018-07-06,127.512,127.849,125.662,127.558,2059600,0.0,0.0
2018-07-09,128.369,132.834,127.913,131.604,2149800,0.0,0.0
2018-07-10,132.442,133.308,131.029,131.722,1531900,0.0,0.0
2018-07-11,129.553,129.909,128.195,128.87,2396600,0.0,0.0
2018-07-12,129.225,130.118,128.104,128.305,1681700,0.0,0.0
2018-07-13,128.214,128.332,125.279,125.371,5103500,0.0,0.0
2018-07-16,125.416,125.699,123.402,124.177,3726400,0.0,0.0
2018-07-17,122.774,125.854,122.445,125.753,2704800,0.0,0.0
2018-07-18,125.571,127.111,125.188,126.856,2397700,0.0,0.0
2018-07-19,126.091,128.76,125.89,127.849,2303400,0.0,0.0
2018-07-20,125.899,126.838,124.478,124.997,2832100,0.0,0.0
2018-07-23,124.386,124.678,123.284,123.502,2789900,0.0,0.0
2018-07-24,124.724,129.389,123.32,127.43,5146300,0.0,0.0
2018-07-25,127.193,129.827,124.068,128.779,4371300,0.0,0.0
2018-07-26,129.353,131.412,128.779,130.064,3585300,0.0,0.0
2018-07-27,131.084,131.084,127.248,128.305,2321400,0.0,0.0
2018-07-30,129.116,129.963,125.617,125.936,2994500,0.0,0.0
2018-07-31,127.703,132.816,127.576,131.941,4856500,0.0,0.0
2018-08-01,130.856,132.096,128.688,129.316,2198500,0.0,0.0
